api_call_id	centroid_lon	centroid_lat	gridId	gridX	gridY	forecast	forecastHourly	forecastOffice	forecastGridData	observationStations	forecastZone	timeZone	radarStation
https://api.weather.gov/points/48.8917,-108.0908	-108.0908	48.8917	GGW	66	149	https://api.weather.gov/gridpoints/GGW/66,149/forecast	https://api.weather.gov/gridpoints/GGW/66,149/forecast/hourly	https://api.weather.gov/offices/GGW	https://api.weather.gov/gridpoints/GGW/66,149	https://api.weather.gov/gridpoints/GGW/66,149/stations	https://api.weather.gov/zones/forecast/MTZ059	America/Denver	KGGW
https://api.weather.gov/points/48.8917,-109.825	-109.825	48.8917	TFX	153	205	https://api.weather.gov/gridpoints/TFX/153,205/forecast	https://api.weather.gov/gridpoints/TFX/153,205/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/153,205	https://api.weather.gov/gridpoints/TFX/153,205/stations	https://api.weather.gov/zones/forecast/MTZ305	America/Denver	KTFX
https://api.weather.gov/points/48.8917,-110.5062	-110.5062	48.8917	TFX	131	208	https://api.weather.gov/gridpoints/TFX/131,208/forecast	https://api.weather.gov/gridpoints/TFX/131,208/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/131,208	https://api.weather.gov/gridpoints/TFX/131,208/stations	https://api.weather.gov/zones/forecast/MTZ305	America/Denver	KTFX
https://api.weather.gov/points/48.8917,-114.062	-114.062	48.8917	MSO	116	227	https://api.weather.gov/gridpoints/MSO/116,227/forecast	https://api.weather.gov/gridpoints/MSO/116,227/forecast/hourly	https://api.weather.gov/offices/MSO	https://api.weather.gov/gridpoints/MSO/116,227	https://api.weather.gov/gridpoints/MSO/116,227/stations	https://api.weather.gov/zones/forecast/MTZ002	America/Denver	KMSX
https://api.weather.gov/points/48.8917,-118.3704	-118.3704	48.8917	OTX	120	153	https://api.weather.gov/gridpoints/OTX/120,153/forecast	https://api.weather.gov/gridpoints/OTX/120,153/forecast/hourly	https://api.weather.gov/offices/OTX	https://api.weather.gov/gridpoints/OTX/120,153	https://api.weather.gov/gridpoints/OTX/120,153/stations	https://api.weather.gov/zones/forecast/WAZ038	America/Los_Angeles	KOTX
https://api.weather.gov/points/48.8915999,-109.1103	-109.1103	48.8915999	TFX	175	203	https://api.weather.gov/gridpoints/TFX/175,203/forecast	https://api.weather.gov/gridpoints/TFX/175,203/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/175,203	https://api.weather.gov/gridpoints/TFX/175,203/stations	https://api.weather.gov/zones/forecast/MTZ306	America/Denver	KGGW
https://api.weather.gov/points/48.8915999,-116.0903	-116.0903	48.8915999	OTX	192	141	https://api.weather.gov/gridpoints/OTX/192,141/forecast	https://api.weather.gov/gridpoints/OTX/192,141/forecast/hourly	https://api.weather.gov/offices/OTX	https://api.weather.gov/gridpoints/OTX/192,141	https://api.weather.gov/gridpoints/OTX/192,141/stations	https://api.weather.gov/zones/forecast/IDZ001	America/Los_Angeles	KOTX
https://api.weather.gov/points/48.8915999,-120.8379	-120.8379	48.8915999	SEW	183	119	https://api.weather.gov/gridpoints/SEW/183,119/forecast	https://api.weather.gov/gridpoints/SEW/183,119/forecast/hourly	https://api.weather.gov/offices/SEW	https://api.weather.gov/gridpoints/SEW/183,119	https://api.weather.gov/gridpoints/SEW/183,119/stations	https://api.weather.gov/zones/forecast/WAZ301	America/Los_Angeles	KATX
https://api.weather.gov/points/48.8915,-99.4013	-99.4013	48.8915	FGF	18	155	https://api.weather.gov/gridpoints/FGF/18,155/forecast	https://api.weather.gov/gridpoints/FGF/18,155/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/18,155	https://api.weather.gov/gridpoints/FGF/18,155/stations	https://api.weather.gov/zones/forecast/NDZ006	America/Chicago	KMBX
https://api.weather.gov/points/48.8915,-102.0997	-102.0997	48.8915	BIS	73	148	https://api.weather.gov/gridpoints/BIS/73,148/forecast	https://api.weather.gov/gridpoints/BIS/73,148/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/73,148	https://api.weather.gov/gridpoints/BIS/73,148/stations	https://api.weather.gov/zones/forecast/NDZ002	America/Chicago	KMBX
https://api.weather.gov/points/48.8914,-100.2441	-100.2441	48.8914	BIS	132	146	https://api.weather.gov/gridpoints/BIS/132,146/forecast	https://api.weather.gov/gridpoints/BIS/132,146/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/132,146	https://api.weather.gov/gridpoints/BIS/132,146/stations	https://api.weather.gov/zones/forecast/NDZ004	America/Chicago	KMBX
https://api.weather.gov/points/48.8914,-102.6061	-102.6061	48.8914	BIS	57	149	https://api.weather.gov/gridpoints/BIS/57,149/forecast	https://api.weather.gov/gridpoints/BIS/57,149/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/57,149	https://api.weather.gov/gridpoints/BIS/57,149/stations	https://api.weather.gov/zones/forecast/NDZ002	America/Chicago	KMBX
https://api.weather.gov/points/48.8914,-122.4807	-122.4807	48.8914	SEW	132	129	https://api.weather.gov/gridpoints/SEW/132,129/forecast	https://api.weather.gov/gridpoints/SEW/132,129/forecast/hourly	https://api.weather.gov/offices/SEW	https://api.weather.gov/gridpoints/SEW/132,129	https://api.weather.gov/gridpoints/SEW/132,129/stations	https://api.weather.gov/zones/forecast/WAZ310	America/Los_Angeles	KATX
https://api.weather.gov/points/48.8913,-98.2891	-98.2891	48.8913	FGF	54	154	https://api.weather.gov/gridpoints/FGF/54,154/forecast	https://api.weather.gov/gridpoints/FGF/54,154/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/54,154	https://api.weather.gov/gridpoints/FGF/54,154/stations	https://api.weather.gov/zones/forecast/NDZ007	America/Chicago	KMVX
https://api.weather.gov/points/48.8913,-104.7016	-104.7016	48.8913	GGW	174	140	https://api.weather.gov/gridpoints/GGW/174,140/forecast	https://api.weather.gov/gridpoints/GGW/174,140/forecast/hourly	https://api.weather.gov/offices/GGW	https://api.weather.gov/gridpoints/GGW/174,140	https://api.weather.gov/gridpoints/GGW/174,140/stations	https://api.weather.gov/zones/forecast/MTZ019	America/Denver	KGGW
https://api.weather.gov/points/48.8913,-122.2354	-122.2354	48.8913	SEW	140	128	https://api.weather.gov/gridpoints/SEW/140,128/forecast	https://api.weather.gov/gridpoints/SEW/140,128/forecast/hourly	https://api.weather.gov/offices/SEW	https://api.weather.gov/gridpoints/SEW/140,128	https://api.weather.gov/gridpoints/SEW/140,128/stations	https://api.weather.gov/zones/forecast/WAZ301	America/Los_Angeles	KATX
https://api.weather.gov/points/48.8912,-103.0789999	-103.0789999	48.8912	BIS	42	150	https://api.weather.gov/gridpoints/BIS/42,150/forecast	https://api.weather.gov/gridpoints/BIS/42,150/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/42,150	https://api.weather.gov/gridpoints/BIS/42,150/stations	https://api.weather.gov/zones/forecast/NDZ001	America/Chicago	KMBX
https://api.weather.gov/points/48.8912,-103.5181999	-103.5181999	48.8912	BIS	28	151	https://api.weather.gov/gridpoints/BIS/28,151/forecast	https://api.weather.gov/gridpoints/BIS/28,151/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/28,151	https://api.weather.gov/gridpoints/BIS/28,151/stations	https://api.weather.gov/zones/forecast/NDZ001	America/Chicago	KMBX
https://api.weather.gov/points/48.8912,-112.3837	-112.3837	48.8912	TFX	72	215	https://api.weather.gov/gridpoints/TFX/72,215/forecast	https://api.weather.gov/gridpoints/TFX/72,215/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/72,215	https://api.weather.gov/gridpoints/TFX/72,215/stations	https://api.weather.gov/zones/forecast/MTZ303	America/Denver	KTFX
https://api.weather.gov/points/48.8911,-101.5597	-101.5597	48.8911	BIS	90	148	https://api.weather.gov/gridpoints/BIS/90,148/forecast	https://api.weather.gov/gridpoints/BIS/90,148/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/90,148	https://api.weather.gov/gridpoints/BIS/90,148/stations	https://api.weather.gov/zones/forecast/NDZ003	America/Chicago	KMBX
https://api.weather.gov/points/48.8911,-105.4122	-105.4122	48.8911	GGW	151	141	https://api.weather.gov/gridpoints/GGW/151,141/forecast	https://api.weather.gov/gridpoints/GGW/151,141/forecast/hourly	https://api.weather.gov/offices/GGW	https://api.weather.gov/gridpoints/GGW/151,141	https://api.weather.gov/gridpoints/GGW/151,141/stations	https://api.weather.gov/zones/forecast/MTZ018	America/Denver	KGGW
https://api.weather.gov/points/48.8911,-122.7259	-122.7259	48.8911	SEW	125	131	https://api.weather.gov/gridpoints/SEW/125,131/forecast	https://api.weather.gov/gridpoints/SEW/125,131/forecast/hourly	https://api.weather.gov/offices/SEW	https://api.weather.gov/gridpoints/SEW/125,131	https://api.weather.gov/gridpoints/SEW/125,131/stations	https://api.weather.gov/zones/forecast/WAZ310	America/Los_Angeles	KATX
https://api.weather.gov/points/48.891,-100.9524	-100.9524	48.891	BIS	109	147	https://api.weather.gov/gridpoints/BIS/109,147/forecast	https://api.weather.gov/gridpoints/BIS/109,147/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/109,147	https://api.weather.gov/gridpoints/BIS/109,147/stations	https://api.weather.gov/zones/forecast/NDZ004	America/Chicago	KMBX
https://api.weather.gov/points/48.891,-104.3295	-104.3295	48.891	GGW	185	139	https://api.weather.gov/gridpoints/GGW/185,139/forecast	https://api.weather.gov/gridpoints/GGW/185,139/forecast/hourly	https://api.weather.gov/offices/GGW	https://api.weather.gov/gridpoints/GGW/185,139	https://api.weather.gov/gridpoints/GGW/185,139/stations	https://api.weather.gov/zones/forecast/MTZ019	America/Denver	KGGW
https://api.weather.gov/points/48.891,-110.0632	-110.0632	48.891	TFX	145	206	https://api.weather.gov/gridpoints/TFX/145,206/forecast	https://api.weather.gov/gridpoints/TFX/145,206/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/145,206	https://api.weather.gov/gridpoints/TFX/145,206/stations	https://api.weather.gov/zones/forecast/MTZ305	America/Denver	KTFX
https://api.weather.gov/points/48.891,-110.9493	-110.9493	48.891	TFX	117	209	https://api.weather.gov/gridpoints/TFX/117,209/forecast	https://api.weather.gov/gridpoints/TFX/117,209/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/117,209	https://api.weather.gov/gridpoints/TFX/117,209/stations	https://api.weather.gov/zones/forecast/MTZ304	America/Denver	KTFX
https://api.weather.gov/points/48.8909,-105.7507	-105.7507	48.8909	GGW	140	142	https://api.weather.gov/gridpoints/GGW/140,142/forecast	https://api.weather.gov/gridpoints/GGW/140,142/forecast/hourly	https://api.weather.gov/offices/GGW	https://api.weather.gov/gridpoints/GGW/140,142	https://api.weather.gov/gridpoints/GGW/140,142/stations	https://api.weather.gov/zones/forecast/MTZ018	America/Denver	KGGW
https://api.weather.gov/points/48.8909,-107.276	-107.276	48.8909	GGW	92	146	https://api.weather.gov/gridpoints/GGW/92,146/forecast	https://api.weather.gov/gridpoints/GGW/92,146/forecast/hourly	https://api.weather.gov/offices/GGW	https://api.weather.gov/gridpoints/GGW/92,146	https://api.weather.gov/gridpoints/GGW/92,146/stations	https://api.weather.gov/zones/forecast/MTZ059	America/Denver	KGGW
https://api.weather.gov/points/48.8909,-108.3624	-108.3624	48.8909	TFX	199	200	https://api.weather.gov/gridpoints/TFX/199,200/forecast	https://api.weather.gov/gridpoints/TFX/199,200/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/199,200	https://api.weather.gov/gridpoints/TFX/199,200/stations	https://api.weather.gov/zones/forecast/MTZ306	America/Denver	KGGW
https://api.weather.gov/points/48.8909,-112.9652	-112.9652	48.8909	TFX	54	217	https://api.weather.gov/gridpoints/TFX/54,217/forecast	https://api.weather.gov/gridpoints/TFX/54,217/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/54,217	https://api.weather.gov/gridpoints/TFX/54,217/stations	https://api.weather.gov/zones/forecast/MTZ302	America/Denver	KTFX
https://api.weather.gov/points/48.8909,-115.608	-115.608	48.8909	MSO	68	234	https://api.weather.gov/gridpoints/MSO/68,234/forecast	https://api.weather.gov/gridpoints/MSO/68,234/forecast/hourly	https://api.weather.gov/offices/MSO	https://api.weather.gov/gridpoints/MSO/68,234	https://api.weather.gov/gridpoints/MSO/68,234/stations	https://api.weather.gov/zones/forecast/MTZ001	America/Denver	KOTX
https://api.weather.gov/points/48.8909,-120.315	-120.315	48.8909	OTX	60	164	https://api.weather.gov/gridpoints/OTX/60,164/forecast	https://api.weather.gov/gridpoints/OTX/60,164/forecast/hourly	https://api.weather.gov/offices/OTX	https://api.weather.gov/gridpoints/OTX/60,164	https://api.weather.gov/gridpoints/OTX/60,164/stations	https://api.weather.gov/zones/forecast/WAZ049	America/Los_Angeles	KATX
https://api.weather.gov/points/48.8908,-108.8721	-108.8721	48.8908	TFX	183	202	https://api.weather.gov/gridpoints/TFX/183,202/forecast	https://api.weather.gov/gridpoints/TFX/183,202/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/183,202	https://api.weather.gov/gridpoints/TFX/183,202/stations	https://api.weather.gov/zones/forecast/MTZ306	America/Denver	KGGW
https://api.weather.gov/points/48.8908,-113.3419	-113.3419	48.8908	TFX	42	219	https://api.weather.gov/gridpoints/TFX/42,219/forecast	https://api.weather.gov/gridpoints/TFX/42,219/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/42,219	https://api.weather.gov/gridpoints/TFX/42,219/stations	https://api.weather.gov/zones/forecast/MTZ301	America/Denver	KMSX
https://api.weather.gov/points/48.8908,-113.8902	-113.8902	48.8908	TFX	25	221	https://api.weather.gov/gridpoints/TFX/25,221/forecast	https://api.weather.gov/gridpoints/TFX/25,221/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/25,221	https://api.weather.gov/gridpoints/TFX/25,221/stations	https://api.weather.gov/zones/forecast/MTZ301	America/Denver	KMSX
https://api.weather.gov/points/48.8908,-116.8832	-116.8832	48.8908	OTX	167	145	https://api.weather.gov/gridpoints/OTX/167,145/forecast	https://api.weather.gov/gridpoints/OTX/167,145/forecast/hourly	https://api.weather.gov/offices/OTX	https://api.weather.gov/gridpoints/OTX/167,145	https://api.weather.gov/gridpoints/OTX/167,145/stations	https://api.weather.gov/zones/forecast/IDZ001	America/Los_Angeles	KOTX
https://api.weather.gov/points/48.8908,-118.2315	-118.2315	48.8908	OTX	125	152	https://api.weather.gov/gridpoints/OTX/125,152/forecast	https://api.weather.gov/gridpoints/OTX/125,152/forecast/hourly	https://api.weather.gov/offices/OTX	https://api.weather.gov/gridpoints/OTX/125,152	https://api.weather.gov/gridpoints/OTX/125,152/stations	https://api.weather.gov/zones/forecast/WAZ038	America/Los_Angeles	KOTX
https://api.weather.gov/points/48.8907,-98.3228	-98.3228	48.8907	FGF	53	154	https://api.weather.gov/gridpoints/FGF/53,154/forecast	https://api.weather.gov/gridpoints/FGF/53,154/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/53,154	https://api.weather.gov/gridpoints/FGF/53,154/stations	https://api.weather.gov/zones/forecast/NDZ007	America/Chicago	KMVX
https://api.weather.gov/points/48.8907,-99.435	-99.435	48.8907	FGF	17	155	https://api.weather.gov/gridpoints/FGF/17,155/forecast	https://api.weather.gov/gridpoints/FGF/17,155/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/17,155	https://api.weather.gov/gridpoints/FGF/17,155/stations	https://api.weather.gov/zones/forecast/NDZ006	America/Chicago	KMBX
https://api.weather.gov/points/48.8907,-116.5726	-116.5726	48.8907	OTX	177	144	https://api.weather.gov/gridpoints/OTX/177,144/forecast	https://api.weather.gov/gridpoints/OTX/177,144/forecast/hourly	https://api.weather.gov/offices/OTX	https://api.weather.gov/gridpoints/OTX/177,144	https://api.weather.gov/gridpoints/OTX/177,144/stations	https://api.weather.gov/zones/forecast/IDZ001	America/Los_Angeles	KOTX
https://api.weather.gov/points/48.8907,-117.6432	-117.6432	48.8907	OTX	143	149	https://api.weather.gov/gridpoints/OTX/143,149/forecast	https://api.weather.gov/gridpoints/OTX/143,149/forecast/hourly	https://api.weather.gov/offices/OTX	https://api.weather.gov/gridpoints/OTX/143,149	https://api.weather.gov/gridpoints/OTX/143,149/stations	https://api.weather.gov/zones/forecast/WAZ037	America/Los_Angeles	KOTX
https://api.weather.gov/points/48.8907,-121.9902	-121.9902	48.8907	SEW	148	126	https://api.weather.gov/gridpoints/SEW/148,126/forecast	https://api.weather.gov/gridpoints/SEW/148,126/forecast/hourly	https://api.weather.gov/offices/SEW	https://api.weather.gov/gridpoints/SEW/148,126	https://api.weather.gov/gridpoints/SEW/148,126/stations	https://api.weather.gov/zones/forecast/WAZ301	America/Los_Angeles	KATX
https://api.weather.gov/points/48.8906,-105.0737	-105.0737	48.8906	GGW	162	140	https://api.weather.gov/gridpoints/GGW/162,140/forecast	https://api.weather.gov/gridpoints/GGW/162,140/forecast/hourly	https://api.weather.gov/offices/GGW	https://api.weather.gov/gridpoints/GGW/162,140	https://api.weather.gov/gridpoints/GGW/162,140/stations	https://api.weather.gov/zones/forecast/MTZ018	America/Denver	KGGW
https://api.weather.gov/points/48.8904,-100.2778	-100.2778	48.8904	BIS	131	146	https://api.weather.gov/gridpoints/BIS/131,146/forecast	https://api.weather.gov/gridpoints/BIS/131,146/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/131,146	https://api.weather.gov/gridpoints/BIS/131,146/stations	https://api.weather.gov/zones/forecast/NDZ004	America/Chicago	KMBX
https://api.weather.gov/points/48.8904,-106.3943	-106.3943	48.8904	GGW	120	144	https://api.weather.gov/gridpoints/GGW/120,144/forecast	https://api.weather.gov/gridpoints/GGW/120,144/forecast/hourly	https://api.weather.gov/offices/GGW	https://api.weather.gov/gridpoints/GGW/120,144	https://api.weather.gov/gridpoints/GGW/120,144/stations	https://api.weather.gov/zones/forecast/MTZ061	America/Denver	KGGW
https://api.weather.gov/points/48.8903,-106.6994	-106.6994	48.8903	GGW	110	144	https://api.weather.gov/gridpoints/GGW/110,144/forecast	https://api.weather.gov/gridpoints/GGW/110,144/forecast/hourly	https://api.weather.gov/offices/GGW	https://api.weather.gov/gridpoints/GGW/110,144	https://api.weather.gov/gridpoints/GGW/110,144/stations	https://api.weather.gov/zones/forecast/MTZ061	America/Denver	KGGW
https://api.weather.gov/points/48.8903,-121.3609	-121.3609	48.8903	SEW	167	122	https://api.weather.gov/gridpoints/SEW/167,122/forecast	https://api.weather.gov/gridpoints/SEW/167,122/forecast/hourly	https://api.weather.gov/offices/SEW	https://api.weather.gov/gridpoints/SEW/167,122	https://api.weather.gov/gridpoints/SEW/167,122/stations	https://api.weather.gov/zones/forecast/WAZ301	America/Los_Angeles	KATX
https://api.weather.gov/points/48.8902,-98.3565	-98.3565	48.8902	FGF	52	154	https://api.weather.gov/gridpoints/FGF/52,154/forecast	https://api.weather.gov/gridpoints/FGF/52,154/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/52,154	https://api.weather.gov/gridpoints/FGF/52,154/stations	https://api.weather.gov/zones/forecast/NDZ007	America/Chicago	KMVX
https://api.weather.gov/points/48.8902,-117.1938	-117.1938	48.8902	OTX	157	147	https://api.weather.gov/gridpoints/OTX/157,147/forecast	https://api.weather.gov/gridpoints/OTX/157,147/forecast/hourly	https://api.weather.gov/offices/OTX	https://api.weather.gov/gridpoints/OTX/157,147	https://api.weather.gov/gridpoints/OTX/157,147/stations	https://api.weather.gov/zones/forecast/WAZ037	America/Los_Angeles	KOTX
https://api.weather.gov/points/48.8900999,-112.5886	-112.5886	48.8900999	TFX	66	216	https://api.weather.gov/gridpoints/TFX/66,216/forecast	https://api.weather.gov/gridpoints/TFX/66,216/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/66,216	https://api.weather.gov/gridpoints/TFX/66,216/stations	https://api.weather.gov/zones/forecast/MTZ303	America/Denver	KTFX
https://api.weather.gov/points/48.89,-102.1333	-102.1333	48.89	BIS	72	148	https://api.weather.gov/gridpoints/BIS/72,148/forecast	https://api.weather.gov/gridpoints/BIS/72,148/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/72,148	https://api.weather.gov/gridpoints/BIS/72,148/stations	https://api.weather.gov/zones/forecast/NDZ002	America/Chicago	KMBX
https://api.weather.gov/points/48.89,-120.9768	-120.9768	48.89	SEW	179	120	https://api.weather.gov/gridpoints/SEW/179,120/forecast	https://api.weather.gov/gridpoints/SEW/179,120/forecast/hourly	https://api.weather.gov/offices/SEW	https://api.weather.gov/gridpoints/SEW/179,120	https://api.weather.gov/gridpoints/SEW/179,120/stations	https://api.weather.gov/zones/forecast/WAZ301	America/Los_Angeles	KATX
https://api.weather.gov/points/48.8899,-99.4686	-99.4686	48.8899	FGF	16	155	https://api.weather.gov/gridpoints/FGF/16,155/forecast	https://api.weather.gov/gridpoints/FGF/16,155/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/16,155	https://api.weather.gov/gridpoints/FGF/16,155/stations	https://api.weather.gov/zones/forecast/NDZ006	America/Chicago	KMBX
https://api.weather.gov/points/48.8899,-116.262	-116.262	48.8899	OTX	186	142	https://api.weather.gov/gridpoints/OTX/186,142/forecast	https://api.weather.gov/gridpoints/OTX/186,142/forecast/hourly	https://api.weather.gov/offices/OTX	https://api.weather.gov/gridpoints/OTX/186,142	https://api.weather.gov/gridpoints/OTX/186,142/stations	https://api.weather.gov/zones/forecast/IDZ001	America/Los_Angeles	KOTX
https://api.weather.gov/points/48.8898,-100.986	-100.986	48.8898	BIS	108	147	https://api.weather.gov/gridpoints/BIS/108,147/forecast	https://api.weather.gov/gridpoints/BIS/108,147/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/108,147	https://api.weather.gov/gridpoints/BIS/108,147/stations	https://api.weather.gov/zones/forecast/NDZ004	America/Chicago	KMBX
https://api.weather.gov/points/48.8898,-101.5933	-101.5933	48.8898	BIS	89	148	https://api.weather.gov/gridpoints/BIS/89,148/forecast	https://api.weather.gov/gridpoints/BIS/89,148/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/89,148	https://api.weather.gov/gridpoints/BIS/89,148/stations	https://api.weather.gov/zones/forecast/NDZ003	America/Chicago	KMBX
https://api.weather.gov/points/48.8898,-102.6397999	-102.6397999	48.8898	BIS	56	149	https://api.weather.gov/gridpoints/BIS/56,149/forecast	https://api.weather.gov/gridpoints/BIS/56,149/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/56,149	https://api.weather.gov/gridpoints/BIS/56,149/stations	https://api.weather.gov/zones/forecast/NDZ002	America/Chicago	KMBX
https://api.weather.gov/points/48.8898,-103.9574	-103.9574	48.8898	BIS	14	152	https://api.weather.gov/gridpoints/BIS/14,152/forecast	https://api.weather.gov/gridpoints/BIS/14,152/forecast/hourly	https://api.weather.gov/offices/BIS	https://api.weather.gov/gridpoints/BIS/14,152	https://api.weather.gov/gridpoints/BIS/14,152/stations	https://api.weather.gov/zones/forecast/NDZ001	America/Chicago	KGGW
https://api.weather.gov/points/48.8898,-106.0893	-106.0893	48.8898	GGW	130	143	https://api.weather.gov/gridpoints/GGW/130,143/forecast	https://api.weather.gov/gridpoints/GGW/130,143/forecast/hourly	https://api.weather.gov/offices/GGW	https://api.weather.gov/gridpoints/GGW/130,143	https://api.weather.gov/gridpoints/GGW/130,143/stations	https://api.weather.gov/zones/forecast/MTZ018	America/Denver	KGGW
https://api.weather.gov/points/48.8898,-110.3014	-110.3014	48.8898	TFX	138	207	https://api.weather.gov/gridpoints/TFX/138,207/forecast	https://api.weather.gov/gridpoints/TFX/138,207/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/138,207	https://api.weather.gov/gridpoints/TFX/138,207/stations	https://api.weather.gov/zones/forecast/MTZ305	America/Denver	KTFX
https://api.weather.gov/points/48.8898,-120.4538	-120.4538	48.8898	OTX	55	165	https://api.weather.gov/gridpoints/OTX/55,165/forecast	https://api.weather.gov/gridpoints/OTX/55,165/forecast/hourly	https://api.weather.gov/offices/OTX	https://api.weather.gov/gridpoints/OTX/55,165	https://api.weather.gov/gridpoints/OTX/55,165/stations	https://api.weather.gov/zones/forecast/WAZ049	America/Los_Angeles	KATX
https://api.weather.gov/points/48.8897,-110.7444	-110.7444	48.8897	TFX	124	208	https://api.weather.gov/gridpoints/TFX/124,208/forecast	https://api.weather.gov/gridpoints/TFX/124,208/forecast/hourly	https://api.weather.gov/offices/TFX	https://api.weather.gov/gridpoints/TFX/124,208	https://api.weather.gov/gridpoints/TFX/124,208/stations	https://api.weather.gov/zones/forecast/MTZ305	America/Denver	KTFX
https://api.weather.gov/points/48.8897,-115.7797	-115.7797	48.8897	MSO	62	235	https://api.weather.gov/gridpoints/MSO/62,235/forecast	https://api.weather.gov/gridpoints/MSO/62,235/forecast/hourly	https://api.weather.gov/offices/MSO	https://api.weather.gov/gridpoints/MSO/62,235	https://api.weather.gov/gridpoints/MSO/62,235/stations	https://api.weather.gov/zones/forecast/MTZ001	America/Denver	KOTX
https://api.weather.gov/points/48.8897,-118.0926	-118.0926	48.8897	OTX	129	152	https://api.weather.gov/gridpoints/OTX/129,152/forecast	https://api.weather.gov/gridpoints/OTX/129,152/forecast/hourly	https://api.weather.gov/offices/OTX	https://api.weather.gov/gridpoints/OTX/129,152	https://api.weather.gov/gridpoints/OTX/129,152/stations	https://api.weather.gov/zones/forecast/WAZ037	America/Los_Angeles	KOTX
https://api.weather.gov/points/48.8897,-121.745	-121.745	48.8897	SEW	155	125	https://api.weather.gov/gridpoints/SEW/155,125/forecast	https://api.weather.gov/gridpoints/SEW/155,125/forecast/hourly	https://api.weather.gov/offices/SEW	https://api.weather.gov/gridpoints/SEW/155,125	https://api.weather.gov/gridpoints/SEW/155,125/stations	https://api.weather.gov/zones/forecast/WAZ301	America/Los_Angeles	KATX
https://api.weather.gov/points/48.8896,-98.3901	-98.3901	48.8896	FGF	50	154	https://api.weather.gov/gridpoints/FGF/50,154/forecast	https://api.weather.gov/gridpoints/FGF/50,154/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/50,154	https://api.weather.gov/gridpoints/FGF/50,154/stations	https://api.weather.gov/zones/forecast/NDZ007	America/Chicago	KMVX
https://api.weather.gov/points/48.8896,-107.0044	-107.0044	48.8896	GGW	101	145	https://api.weather.gov/gridpoints/GGW/101,145/forecast	https://api.weather.gov/gridpoints/GGW/101,145/forecast/hourly	https://api.weather.gov/offices/GGW	https://api.weather.gov/gridpoints/GGW/101,145	https://api.weather.gov/gridpoints/GGW/101,145/stations	https://api.weather.gov/zones/forecast/MTZ061	America/Denver	KGGW
